review_id,review,positive_first,use_negative_dot,use_positive_dot,positive_len_1,positive_len_2,negative_len_1,negative_len_2,positive_negative_len_prop_1,positive_negative_len_prop_2,use_extreme_positive_words_1,use_extreme_positive_words_2,use_extreme_positive_words_3,use_extreme_negative_words_1,use_extreme_negative_words_2,use_extreme_negative_words_3,topic_price_positive,topic_facilities_positive,topic_design_positive,topic_location_positive,topic_room_positive,topic_staff_positive,topic_food_positive,topic_metro_positive,topic_bathroom_positive,topic_view_positive,topic_price_negative,topic_staff_negative,topic_bathroom_negative,topic_room_negative,topic_food_negative,topic_location_negative,topic_facilities_negative,topic_air_negative,use_negative_nothing_to_dislike,use_positive_nothing,detailed,list,positive_buttom_line_recommendation,negative_buttom_line_recommendation
76,"Positive: location excellent. Breakfast excellent and good value. Staff very friendly and helpful. Lovely building. Very close to the Portrait Gallery restaurant Theatre Royal Drury Lane and Wyndhams Theatre. What a weekend
Negative: our room was a good size for two alas the bathroom was not big enough for one there wasn't enough room to towel yourself dry nor enough room for my toiletries let alone my husbands. I had also booked no feathers. My daughter had feathers. Very noisy good job. I took earplugs should be offered by hotel ",1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
77,Positive: Last floor with amazing views. Negative: We supposed to have SPA included in the price. Thats why we have choosen that offer with terrace so we can have SPA access. When we arrived to the hotel we have been told that the offer have changed so we need to pay each time when we want to enter spa for the price which we have payed for our stay conditions were not to good.,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
78,"Negative: The rooms were very bad. Also the air conditioner. It is really hoot. Bathrooms were so small like airplanes bathrooms  Positive: 
",0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
79,Negative: The room seemed very worn. Bathroom tiles were stained. Just didn't have a nice ambience. Service in the bar was very poor also. Very poor value for money. Next morning staff didn't even ask if it was a pleasant stay. No customer service. Positive: .,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
80,"Negative: There wasn't a thing that we didn't like. Positive: Its central proximity close to all services and restaurants. The staff were amazing the best anywhere in the world. More than stars. Complimentary treats from pantry and a wonderful breakfast, best scrambled eggs ever had. We will be back 
",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
81,"Positive: Its central proximity close to all services and restaurants The staff were amazing the best anywhere in the world More than stars Complimentary treats from pantry and a wonderful breakfast best scrambled eggs ever had We will be back 
Negative: There wasn t a thing that we didn t like ",1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
82,"Positive: 
Negative: The rooms were very bad. Also the air conditioner. It is really hoot. Bathrooms were so small like airplanes bathrooms ",1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
83,Positive: . Negative: The room seemed very worn. Bathroom tiles were stained. Just didn't have a nice ambience. Service in the bar was very poor also. Very poor value for money. Next morning staff didn't even ask if it was a pleasant stay. No customer service.,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
84,"Negative: Positive: Great location walking distance to many tourist spots. Staff are friendly helpful and discreet. Rooms are spacious in London standard. Decor is mainly traditional British style with a slight modern touch for comfort 
",0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,"Positive: Great location walking distance to many tourist spots Staff are friendly helpful and discreet Rooms are spacious in London standard Decor is mainly traditional British style with a slight modern touch for comfort 
Negative:",1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,"Negative: Positive: Everything about our stay at Hotel 41 exceeded our expectations. The staff was wonderful and very helpful. We felt like royalty during our week at the hotel and will definitely continue to tell everyone about this hotel 
",0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,"Positive: Everything about our stay at Hotel 41 exceeded our expectations The staff was wonderful and very helpful We felt like royalty during our week at the hotel and will definitely continue to tell everyone about this hotel 
Negative:",1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,"Negative: Minimal wifi in the bedroom. Positive: Amazing attention to detail. Our stay was made special. Food was 5, friendly helps full staff that can't do enough to help you 
",0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,"Positive: Amazing attention to detail Our stay was made special Food was 5 friendly helps full staff that can t do enough to help you 
Negative: Minimal wifi in the bedroom ",1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,"Negative: Positive: It was perfectly set up for business or pleasure. The staff were superb helpful resourceful and friendly. It seemed as if everyone who stayed was made to feel welcome and special 
",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,"Positive: It was perfectly set up for business or pleasure The staff were superb helpful resourceful and friendly It seemed as if everyone who stayed was made to feel welcome and special 
Negative:",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,"Negative: Positive: This was our second visit here in a year. It is a small hotel in a great location very luxurious and has everything we enjoy in a hotel. Some nice extra touches and the staff are just brilliant and that makes it an extra special place to visit
",0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,"Positive: This was our second visit here in a year It is a small hotel in a great location very luxurious and has everything we enjoy in a hotel Some nice extra touches and the staff are just brilliant and that makes it an extra special place to visit
Negative:",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94,"Negative: More attention could be paid to the bathroom amenities by the housekeeper. We had to ask for shower gel twice two guys showering twice a day requires a lot of shower gel. But the hotel delivered immediately such a small thing. Positive: The staff, especially our room had a Small Terrace on the 4th floor. Only two rooms per floor. Quiet. Excellent breakfasts that are not included but heavenly croissants and breads. An honesty bar in the afternoon. This is a boutique hotel with 8 rooms in the middle of the Marais. We stayed 6 nights and were well cared for. Not inexpensive 
",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
95,"Positive: The staff especially our room had a. Small. Terrace on the 4th floor. Only two rooms per floor. Quiet. Excellent breakfasts that are not included but heavenly croissants and breads. An honesty bar in the afternoon. This is a boutique hotel with 8 rooms in the middle of the. Marais. We stayed 6 nights and were well cared for. Not inexpensive 
Negative: More attention could be paid to the bathroom amenities by the housekeeper. We had to ask for shower gel twice two guys showering twice a day requires a lot of shower gel. But the hotel delivered immediately such a small thing ",1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
96,"Negative: nothing at all. Positive: If you stay in London stay at Hotel 41, from the greeting of complimentary champagne to the honesty bar snack bar there is everything you could every want here. The staff knew your name and engaged in all conversation at every opportunity. We loved this hotel just wish it was a little cheaper and we could stay longer. The bottles of water snacks and hot chocolate by the front door was a simple but excellent little touch 
",0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
97,"Positive: If you stay in London stay at Hotel 41 from the greeting of complimentary champagne to the honesty bar snack bar there is everything you could every want here The staff knew your name and engaged in all conversation at every opportunity We loved this hotel just wish it was a little cheaper and we could stay longer The bottles of water snacks and hot chocolate by the front door was a simple but excellent little touch 
Negative: nothing at all",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
98,"Negative: Nothing, everything about the hotel is exceptional. Positive: The staff are so friendly and helpful nothing is too much trouble, they remember you by name which is a personal touch and one you do not get with a larger establishment. The hotel itself is beautifully furnished with lots of extra features that make it memorable, the Pantry and Ice cream that you can help yourself to and the honesty bar make a very homely and relaxed feel. The breakfast was excellent and the bedrooms are beautifully decorated and spacious by London standards 
",0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
99,"Positive: The staff are so friendly and helpful nothing is too much trouble they remember you by name which is a personal touch and one you do not get with a larger establishment The hotel itself is beautifully furnished with lots of extra features that make it memorable the Pantry and Ice cream that you can help yourself to and the honesty bar make a very homely and relaxed feel The breakfast was excellent and the bedrooms are beautifully decorated and spacious by London standards 
Negative: Nothing everything about the hotel is exceptional",1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100,"Negative: Flawless. Positive: Once stepped into hotel porter receptionists all wearing smiling faces though it s early as 6am. Offered breakfast at executive lounge standby room for taking rest leaving luggage as room not yet ready so early. Both waitresses serving breakfast are lovely and attentive. Delicious BF crispy crossaint. Complimentary drinks snacks ice cream at lounge. Everyday tips for travel next day. Impressed by excellent service 
",0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
101,"Positive: Once stepped into hotel porter receptionists all wearing smiling faces though it s early as 6am Offered breakfast at executive lounge standby room for taking rest leaving luggage as room not yet ready so early Both waitresses serving breakfast are lovely and attentive Delicious BF crispy crossaint Complimentary drinks snacks ice cream at lounge Everyday tips for travel next day Impressed by excellent service 
Negative: Flawless",1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
102,"Negative: Only stayed one night not long enough.  Positive: Excellent hotel with superb and very friendly staff. The concept of a executive lounge with this level of service is very well thought out and a pointer for returning 
",0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
103,"Positive: Excellent hotel with superb and very friendly staff The concept of a executive lounge with this level of service is very well thought out and a pointer for returning 
Negative: Only stayed one night not long enough ",1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
104,"Negative: First when I arrived at hotel with 3 big luggage and 2 small luggage no one stand up at reception to offer you any helps. No service for my whole stay my phone in the room was not working and I have to go down and tell the staff and yet nothing happen. When I go down again on the next morning staff told me she thought was done but no one even visited my room. Until I check out also no one check on it. Room sofa is all so old and oily  Positive: Location
",0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
105,"Negative: Shockingly poor quality of the renovation work. Towel rails falling off walls and no sound proofing, also paid extra to upgrade room to with bath but the hot tap had been disabled and the shower water was only luke warm. Key machine on door didn't work properly and room service food was left in corridor all night and still there after 9 when we went to breakfast. Positive: Everything was new recently renovated.",0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
106,"Negative: Positive: The executive lounge and snacks provided were amazing The staff were extremely lovely more helpful and warm that any hotel staff I ve ever encountered They went out of their way to make sure I was comfortable despite my early check in providing a temporary room till mine was ready So impressed Even though they don t have an onsite gym they give the option of giving you an excercise bike yoga Dvd mat 
",0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"Positive: The executive lounge and snacks provided were amazing The staff were extremely lovely more helpful and warm that any hotel staff I ve ever encountered They went out of their way to make sure I was comfortable despite my early check in providing a temporary room till mine was ready So impressed Even though they don t have an onsite gym they give the option of giving you an excercise bike yoga Dvd mat 
Negative:",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"Positive: Location
Negative: First when I arrived at hotel with 3 big luggage and 2 small luggage no one stand up at reception to offer you any helps. No service for my whole stay my phone in the room was not working and I have to go down and tell the staff and yet nothing happen. When I go down again on the next morning staff told me she thought was done but no one even visited my room. Until I check out also no one check on it. Room sofa is all so old and oily ",1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
109,"Positive: Everything was new recently renovated. Negative: Shockingly poor quality of the renovation work. Towel rails falling off walls and no sound proofing, also paid extra to upgrade room to with bath but the hot tap had been disabled and the shower water was only luke warm. Key machine on door didn't work properly and room service food was left in corridor all night and still there after 9 when we went to breakfast.",1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
110,"Negative: The room was not what you'd expect from a four star hotel. Our room had several bugs in it when we first arrived and because they were fully booked we couldn't move rooms the first night. Positive: Super friendly and helpful staff. Good location 
",0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,"Positive: Super friendly and helpful staff. Good location 
Negative: The room was not what you'd expect from a four star hotel. Our room had several bugs in it when we first arrived and because they were fully booked we couldn't move rooms the first night ",1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,"Negative: A mini fridge would be helpful. I would prefer a room with a balcony. The bed could have been more comfortable. Positive: It was a good location. The hotel was cozy and quaint. The breakfast was good 
",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
113,"Positive: It was a good location. The hotel was cozy and quaint. The breakfast was good 
Negative: A mini fridge would be helpful. I would prefer a room with a balcony. The bed could have been more comfortable ",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
114,"Negative: Positive: Room not huge but super clean and artistically furnished. Bed very comfortable. Breakfast very generous delicious and elegant. Love the breakfast cellar 
",0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,"Positive: Room not huge but super clean and artistically furnished. Bed very comfortable. Breakfast very generous delicious and elegant. Love the breakfast cellar 
Negative:",1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
